customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
sdv-id-AdNWvq,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.53,923.588,No
sdv-id-LBGbKT,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.18,212.018,Yes
sdv-id-YlussU,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,83.95,102.702,Yes
sdv-id-pzgLWb,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.42,7131.241,No
sdv-id-OPSzHR,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,134.312,No
sdv-id-wfNHIP,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.12,340.658,No
sdv-id-JTDLyr,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.35,4844.023,Yes
sdv-id-sqDEDb,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.66,273.328,No
sdv-id-vityVN,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.4,566.298,No
sdv-id-jDEbYu,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.03,4232.534,No
sdv-id-FqwOtx,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.89,60.343,Yes
sdv-id-KpXfBY,Male,0,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),64.11,1844.127,No
sdv-id-eYCfML,Male,1,No,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),100.09,5474.58,No
sdv-id-wLMBoC,Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,49.61,490.067,No
sdv-id-CdIqxo,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,80.32,3114.13,No
sdv-id-XeEyiN,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.38,101.092,Yes
sdv-id-sRrqWN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.32,1134.793,No
sdv-id-nJrTHj,Male,1,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.96,1770.015,Yes
sdv-id-DmPrsG,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.71,1000.993,No
sdv-id-UgpNyI,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.54,26.03,Yes
sdv-id-dLovlW,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.23,1602.109,No
sdv-id-LlmeTl,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,114.5,5609.331,No
sdv-id-nnZeJy,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.92,231.449,No
sdv-id-mXaDYX,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),51.08,1853.616,No
sdv-id-wdTKCO,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.62,5881.042,No
sdv-id-lPBoUb,Male,0,No,No,68,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,39.33,739.87,No
sdv-id-hoMKWa,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,3663.595,No
sdv-id-hSiVWT,Male,0,Yes,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,47.28,88.303,No
sdv-id-fRmPTR,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,98.1,2282.664,No
sdv-id-IPXKmu,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.24,18.8,Yes
sdv-id-rIAiRE,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.58,898.057,No
sdv-id-ZNqkfT,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.16,315.188,No
sdv-id-VUvbjq,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.48,2264.031,No
sdv-id-wyWqhn,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.58,18.8,Yes
sdv-id-LyqEtp,Male,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.36,278.906,Yes
sdv-id-pKYQkH,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,77.35,4327.801,No
sdv-id-qRJGGO,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.94,859.419,No
sdv-id-KCLWnn,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.03,702.767,No
sdv-id-arzEVh,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.88,3412.216,No
sdv-id-NHjObe,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.17,1672.83,No
sdv-id-LdMvzC,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,23.58,18.8,Yes
sdv-id-FxVtQn,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.38,2109.556,Yes
sdv-id-INTLry,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.5,3404.161,No
sdv-id-arSYEP,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.21,5922.501,No
sdv-id-YffUUY,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),93.49,4430.924,No
sdv-id-WuoiWi,Male,1,Yes,Yes,7,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,32.94,87.882,No
sdv-id-WSBKob,Female,0,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,36.17,22.517,No
sdv-id-IBzTaD,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,66.58,18.8,Yes
sdv-id-YmJuuK,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.66,4985.022,No
sdv-id-Fbwdcv,Female,1,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.61,89.17,No
sdv-id-ssmwNa,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),51.49,1208.794,No
sdv-id-mYtlSn,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.07,312.775,No
sdv-id-KNELoH,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.48,1830.394,No
sdv-id-eEbgbj,Male,0,No,No,1,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.27,18.8,Yes
sdv-id-vpbJrf,Male,0,No,No,12,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,38.07,5621.129,No
sdv-id-kTAouE,Male,1,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1227.859,Yes
sdv-id-NGhBZV,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.39,18.8,Yes
sdv-id-dBaxBo,Female,0,No,No,31,No,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,81.86,352.646,Yes
sdv-id-YYAZIq,Female,0,No,No,11,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),68.66,1500.488,No
sdv-id-qtGwPe,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.82,6493.261,No
sdv-id-vDBctm,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),83.34,4394.055,No
sdv-id-RdVwSx,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.73,207.785,Yes
sdv-id-DRTVSM,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),101.37,5604.463,No
sdv-id-nGzrmM,Female,1,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,107.0,4718.12,No
sdv-id-LaiONx,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.57,7145.031,No
sdv-id-nmLbWX,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,979.616,No
sdv-id-xRUjhY,Female,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,41.02,207.599,No
sdv-id-PwRcXf,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,40.3,4012.02,No
sdv-id-mJsWEl,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.58,187.404,No
sdv-id-sIhjZW,Female,0,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,48.35,4328.101,No
sdv-id-TLBewX,Male,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,72.97,1515.709,No
sdv-id-BfsJEk,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.28,2215.129,No
sdv-id-XUszkR,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.61,137.473,No
sdv-id-wipDaF,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.44,456.467,No
sdv-id-WQysMA,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.09,87.23,No
sdv-id-XpYqaT,Male,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.32,158.843,Yes
sdv-id-gWiqew,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.12,18.8,Yes
sdv-id-QCEUXD,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.41,1118.39,No
sdv-id-zyuBXF,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.44,910.942,No
sdv-id-vJoJKV,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,1236.833,No
sdv-id-cmnqFf,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.34,6429.641,No
sdv-id-vXVBGd,Male,0,Yes,Yes,8,No,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,41.88,236.127,No
sdv-id-CctyFw,Male,1,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),94.75,7416.604,No
sdv-id-WYSQJo,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.12,5675.623,No
sdv-id-OgNuuY,Male,1,No,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.11,18.8,Yes
sdv-id-iDUUgW,Female,0,No,No,70,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.32,4842.728,No
sdv-id-owQRTZ,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.89,2932.786,No
sdv-id-KvWiVl,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.88,5194.479,No
sdv-id-EKZlik,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.43,566.562,No
sdv-id-WjDSug,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),100.38,3929.314,No
sdv-id-cfWXLR,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.84,2882.566,Yes
sdv-id-TXpqWE,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,34.36,61.179,No
sdv-id-ZfFYAT,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.72,6164.549,No
sdv-id-PVAwdb,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.69,73.935,Yes
sdv-id-fbyXaR,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,93.08,6290.693,Yes
sdv-id-JXPsry,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.18,86.418,Yes
sdv-id-bQZOJf,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.13,3928.818,No
sdv-id-ixAyKX,Male,0,No,No,28,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),33.26,18.8,No
sdv-id-ffGWCk,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.15,5739.821,No
sdv-id-OEjTAa,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.01,729.514,No
sdv-id-PzeOMb,Male,0,No,No,47,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),21.61,1126.961,No
sdv-id-nTBzgw,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.57,1616.205,No
sdv-id-VxcNak,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.42,81.872,Yes
sdv-id-LOPEOn,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.2,1307.309,Yes
sdv-id-yqzMYu,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.14,3296.132,Yes
sdv-id-FUPwKV,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.03,7298.077,No
sdv-id-aaFDZb,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.28,137.717,No
sdv-id-EVTYvI,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),59.63,4008.377,No
sdv-id-GHmDFv,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.24,4792.166,No
sdv-id-URWePv,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),95.59,2466.519,No
sdv-id-HVCXEm,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,62.94,877.879,No
sdv-id-tcLplE,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.33,5054.206,No
sdv-id-CVcKkT,Male,0,No,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.65,533.356,No
sdv-id-AarHhA,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.49,18.8,No
sdv-id-TgYtYk,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),74.2,7073.463,No
sdv-id-HOHAQI,Female,0,No,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,87.93,3376.878,No
sdv-id-ogRSFk,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),70.1,1734.681,No
sdv-id-PCJLoe,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.93,122.332,Yes
sdv-id-TebbxM,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),72.93,234.791,No
sdv-id-FQyEDu,Male,1,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.5,5719.123,Yes
sdv-id-qRAafF,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,69.73,5057.51,No
sdv-id-CojwaI,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,2132.103,No
sdv-id-HImbhc,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,19.32,162.92,No
sdv-id-ZtcmXj,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.46,130.723,Yes
sdv-id-FMygpR,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),45.56,867.076,No
sdv-id-lDVLch,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,45.42,38.101,No
sdv-id-zHmBlz,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,49.77,833.144,No
sdv-id-WBtGPD,Male,0,Yes,No,58,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),51.93,1196.809,No
sdv-id-JImAwi,Male,0,No,No,12,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.85,2894.746,No
sdv-id-cqRefA,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,62.4,6273.648,Yes
sdv-id-YZtMqv,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.96,18.8,No
sdv-id-msSBWY,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,88.59,6326.185,No
sdv-id-aTRqlh,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.9,726.222,No
sdv-id-loJqnY,Female,0,No,Yes,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,43.76,134.68,No
sdv-id-qKseVt,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,101.41,1110.218,Yes
sdv-id-lSiaWt,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.42,1215.507,No
sdv-id-iuYUnO,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.42,52.581,Yes
sdv-id-GMyykN,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,67.44,1370.56,No
sdv-id-nbNdKe,Female,0,No,No,37,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,45.42,2671.667,No
sdv-id-ZHIRJd,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,660.149,No
sdv-id-lWwprL,Female,0,No,No,29,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),76.28,1281.409,No
sdv-id-bnxhep,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.29,6169.294,No
sdv-id-AQbeeN,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.32,277.099,Yes
sdv-id-GySLJA,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.59,654.289,No
sdv-id-hmEJby,Male,1,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),55.34,2326.959,No
